plot,lon,lat,cec,clay,orgCarb,sand,silt,orgMat,tot,lab,org,occ,sec,apa
MI.Gogebic_3042.51252,-89.53995639,46.25192131,13.5,6.45,33.88,59.68,34.2,58.2736,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3043.51254,-89.53841941,46.25411276,14.03,6.33,31.25,58.38,35.08,53.75,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3044.51254,-89.53830499,46.25399617,14.03,6.33,31.25,58.38,35.08,53.75,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3045.51259,-89.53644404,46.25854951,14,5.9,47.48,59.43,34.68,81.6656,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3047.51260,-89.53424052,46.25941284,17.28,4.45,68.5,63.45,31.98,117.82,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3054.51224,-89.52299201,46.22774752,13.1,4,40.98,63.03,32.98,70.4856,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3061.51230,-89.51432621,46.23307867,13.25,5,36.4,63.1,31.33,62.608,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3061.51257,-89.5160119,46.25705543,22.8,6.93,39.45,60,32.73,67.854,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3062.51229,-89.51345977,46.23243192,13.25,5,36.4,63.1,31.33,62.608,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3062.51230,-89.51391483,46.23263002,13.25,5,36.4,63.1,31.33,62.608,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3063.51226,-89.51171441,46.22898427,13.78,4.68,40.18,61.73,33.6,69.1096,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3063.51227,-89.5117642,46.23017203,12.88,4.9,32.4,61.58,33.53,55.728,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3067.51223,-89.50644873,46.22717801,0,0,0,0,0,0,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3067.51224,-89.50616626,46.227269,0,0,0,0,0,0,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3068.51223,-89.5057563,46.22709156,16.95,12.03,73.03,56.15,31.83,125.6116,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3068.51224,-89.50591623,46.22745567,16.88,7.78,54.98,59.05,33.05,94.5656,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3077.51214,-89.49326475,46.21926013,14.73,10.03,63.65,61.03,29.08,109.478,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MI.Gogebic_3078.51213,-89.49185902,46.2177866,16.53,8.45,44.2,61.33,30.33,76.024,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MICH_ELM,-87.84852516,46.85869412,15.85,11,42.6,59.43,29.58,73.272,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
MLBS_001,-80.52494646,37.36065761,25.9,18.48,47.18,44.75,36.28,81.1496,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_002,-80.52428494,37.3720034,22.85,18,48.68,44.45,37.08,83.7296,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_003,-80.52693007,37.36853896,24.3,18.8,50.58,42.53,38.75,86.9976,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_005,-80.52159476,37.36317942,24.75,17.35,43.1,44.95,37.43,74.132,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_006,-80.56411698,37.42679819,14.85,23.1,24.03,33.28,43.65,41.3316,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_007,-80.57195298,37.42799326,15.08,21.35,23.58,34.78,43.88,40.5576,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_008,-80.49906302,37.42682164,19.28,17.88,30.73,42.48,39.65,52.8556,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
MLBS_009,-80.51848971,37.37439131,22.65,17.88,43.43,45.78,36.43,74.6996,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_010,-80.52629844,37.36553349,24.48,17.33,51.25,46.13,36.88,88.15,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MLBS_011,-80.5211005,37.35955303,25.1,17.98,47.18,45.48,37.1,81.1496,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703
MO.Boone_5551.43135,-92.36379695,38.9682997,25.9,32,9.25,10.88,57,15.91,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
MO.Boone_5551.43136,-92.36361242,38.96955912,24.15,30.78,8.33,13.1,56.68,14.3276,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
MO.Boone_5551.43137,-92.36368685,38.97058159,24.15,30.78,8.33,13.1,56.68,14.3276,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
MO.Boone_5552.43136,-92.36225505,38.96932255,23.78,30.75,8.68,13.53,55.85,14.9296,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
MO.Boone_5553.43136,-92.36221495,38.9693796,23.78,30.75,8.68,13.53,55.85,14.9296,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
MO.StLouiscity_7444.42794,-90.19233041,38.62943222,27.4,31.45,11.2,19.45,49,19.264,184.4893646,9.68871212,34.56048203,81.26031494,8.095523834,50.88433456
MO.StLouiscity_7449.42790,-90.18651622,38.62557035,28.45,30.3,10.85,18.3,51.15,18.662,184.4893646,9.68871212,34.56048203,81.26031494,8.095523834,50.88433456
MO.StLouiscity_7450.42790,-90.18604716,38.62538318,25.08,26.45,9.78,20.2,53.25,16.8216,184.4893646,9.68871212,34.56048203,81.26031494,8.095523834,50.88433456
MO.StLouiscity_7452.42789,-90.18362,38.62497818,0,0,0,0,0,0,184.4893646,9.68871212,34.56048203,81.26031494,8.095523834,50.88433456
MOLK_3,-121.76918,46.13012,32.63,5.33,55.58,63.2,31.48,95.5976,NA,NA,NA,NA,NA,NA
MOLK_4,-121.76918,46.13012,32.63,5.33,55.58,63.2,31.48,95.5976,NA,NA,NA,NA,NA,NA
MOLK_5,-121.76918,46.13012,32.63,5.33,55.58,63.2,31.48,95.5976,NA,NA,NA,NA,NA,NA
MON_1,-106.39806,36.4823,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MON_2,-106.39798,36.48235,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MON_3,-106.39798,36.48235,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MONT_1,-108.0275,38.37754,18.75,22.48,14.53,47.48,29.5,24.9916,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
MONT_2,-108.01857,38.45175,19.65,23.38,7.48,45.73,30.9,12.8656,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
MOPA_PIED28,-105.810992,32.96149098,22.08,30.03,8.58,35.2,34.65,14.7576,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
MORA_AB08,-121.5372316,46.91996801,23.75,2.68,45.55,75.23,22.1,78.346,NA,NA,NA,NA,NA,NA
MORA_AE10,-121.7430642,46.76817536,30.9,2.3,53.53,74.73,23.18,92.0716,NA,NA,NA,NA,NA,NA
MORA_AG05,-121.8043344,46.74724641,36.25,4.35,53.65,71.55,24.33,92.278,NA,NA,NA,NA,NA,NA
MORA_AM16,-121.7574703,46.76839522,31.38,2.35,75.1,75.8,21.85,129.172,NA,NA,NA,NA,NA,NA
MORA_AO03,-121.5482856,46.8267423,30.5,4.1,75.3,72.33,23.78,129.516,NA,NA,NA,NA,NA,NA
MORA_AR07,-121.7478223,46.77635319,26.7,2,36.2,76.83,21.4,62.264,NA,NA,NA,NA,NA,NA
MORA_AV02,-121.5505704,46.82388294,30.63,4.1,71.98,69.93,25.98,123.8056,NA,NA,NA,NA,NA,NA
MORA_AV06,-121.7840847,46.77615205,33.4,4,62.98,72.5,23.45,108.3256,NA,NA,NA,NA,NA,NA
MORA_AV14,-121.8478468,46.95979863,28.05,6.25,73.88,65.63,28.13,127.0736,NA,NA,NA,NA,NA,NA
MORA_AX15,-121.8244528,46.7504767,29.13,4.55,58.55,68.1,27.23,100.706,NA,NA,NA,NA,NA,NA
MORA_PP17,-121.6033469,46.89496249,25.4,1.23,50.33,75,23.78,86.5676,NA,NA,NA,NA,NA,NA
MORA_TA01,-121.5580272,46.74126933,30.78,3,84.88,72.78,24.23,145.9936,NA,NA,NA,NA,NA,NA
MORA_TB13,-121.8480358,46.74031042,38.6,6.78,41.83,67.43,25.23,71.9476,NA,NA,NA,NA,NA,NA
MORA_TO04,-121.8879185,46.74049932,36.35,5.58,40.2,70.83,23.6,69.144,NA,NA,NA,NA,NA,NA
MORA_TO11,-121.8871301,46.99458207,29.83,8.45,99.35,63.5,28.05,170.882,NA,NA,NA,NA,NA,NA
MR_1,-106.39798,36.48235,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MR_2,-106.39801,36.48251,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MR_3,-106.39801,36.48251,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MVG_1,-106.39801,36.48251,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MVG_2,-106.3979,36.48239,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
MVG_3,-106.3979,36.48239,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
NATU_1,-108.5702,38.12955,19.55,24.88,6.4,44.45,30.58,11.008,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
NATU_2,-108.50403,38.11783,22.28,26.88,8.35,42.1,31.1,14.362,1323.805298,142.7952271,201.5814819,285.5990906,69.85868073,623.9708252
NC.Avery_4279.39951,-81.80050733,36.09819656,20.75,13.35,50.55,57,29.65,86.946,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Avery_4279.39952,-81.80090016,36.09883645,21.65,12.68,51.33,57.8,29.53,88.2876,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Avery_4280.39950,-81.79949934,36.09726007,20.75,13.35,50.55,57,29.65,86.946,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Avery_4280.39951,-81.80030999,36.09817842,20.75,13.35,50.55,57,29.65,86.946,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Avery_4281.39951,-81.79857172,36.09791949,20.75,13.35,50.55,57,29.65,86.946,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Avery_4282.39951,-81.79804993,36.09828352,19.98,12.75,51.03,57,29.68,87.7716,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Avery_4282.39952,-81.79754245,36.09846383,19.98,12.75,51.03,57,29.68,87.7716,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7198.38371,-78.60212135,34.65197044,9.55,21.2,9.63,55.35,23.45,16.5636,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7201.38404,-78.59707991,34.68231383,15.65,22.98,16.45,54.45,22.58,28.294,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7201.38405,-78.59703466,34.68239848,15.65,22.98,16.45,54.45,22.58,28.294,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7202.38404,-78.59601047,34.68214325,15.65,22.98,16.45,54.45,22.58,28.294,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7202.38405,-78.59686908,34.68277515,15.65,22.98,16.45,54.45,22.58,28.294,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7202.38406,-78.59630138,34.68417266,39.28,21.53,36.23,53.75,24.73,62.3156,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7202.38407,-78.59596317,34.68449088,39.28,21.53,36.23,53.75,24.73,62.3156,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7203.38406,-78.59525333,34.68368,11.03,20,20.1,56.98,23.45,34.572,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7203.38407,-78.59571523,34.68501278,11.78,22.08,25.6,57.35,20.35,44.032,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7203.38408,-78.59560534,34.68534567,11.78,22.08,25.6,57.35,20.35,44.032,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Bladen_7316.38382,-78.47232567,34.6595137,10.4,22.43,9.93,54.6,22.98,17.0796,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Brunswick_7409.37666,-78.3908167,34.01200888,17.03,18.65,15.43,60.45,20.93,26.5396,NA,NA,NA,NA,NA,NA
NC.Brunswick_7410.37681,-78.38950061,34.02608106,19.7,19.65,48.93,57.65,22.35,84.1596,NA,NA,NA,NA,NA,NA
NC.Brunswick_7439.37656,-78.35873508,34.00262566,11.6,18.83,19.1,58.68,22.5,32.852,NA,NA,NA,NA,NA,NA
NC.Brunswick_7458.37760,-78.3358125,34.09591662,34.35,19.3,29.25,55.33,25.38,50.31,NA,NA,NA,NA,NA,NA
NC.Brunswick_7460.37773,-78.33298841,34.10762427,11,17.43,12.18,62.43,20.38,20.9496,NA,NA,NA,NA,NA,NA
NC.Brunswick_7468.37755,-78.32449082,34.09106859,37.53,20.85,28.58,54.68,24.68,49.1576,NA,NA,NA,NA,NA,NA
NC.Brunswick_7477.37812,-78.31312951,34.14261223,11.25,20.23,23.23,56.83,23.3,39.9556,NA,NA,NA,NA,NA,NA
NC.Brunswick_7482.37736,-78.31076167,34.07413617,12.25,21.08,9.58,55.23,23.48,16.4776,NA,NA,NA,NA,NA,NA
NC.Brunswick_7482.37769,-78.30937167,34.1038195,13.18,17.98,19.75,60.25,21.43,33.97,NA,NA,NA,NA,NA,NA
NC.Brunswick_7485.37791,-78.30562746,34.1234154,12.65,18.23,18.83,56.05,25.7,32.3876,NA,NA,NA,NA,NA,NA
NC.Brunswick_7486.37754,-78.30533286,34.08972545,13.73,18.65,25.85,58,23.48,44.462,NA,NA,NA,NA,NA,NA
NC.Brunswick_7493.37758,-78.2975872,34.09361138,13.65,18.4,32.85,58.93,22.93,56.502,NA,NA,NA,NA,NA,NA
NC.Brunswick_7493.37759,-78.29766553,34.0938198,13.65,18.4,32.85,58.93,22.93,56.502,NA,NA,NA,NA,NA,NA
NC.Brunswick_7495.37756,-78.29534647,34.09136585,12.73,18.53,31.55,57.28,24.55,54.266,NA,NA,NA,NA,NA,NA
NC.Brunswick_7496.37756,-78.29446594,34.09159717,12.05,19.65,24.03,58.23,21.78,41.3316,NA,NA,NA,NA,NA,NA
NC.Brunswick_7497.37755,-78.29399652,34.09094193,11.95,19.63,17.4,57.93,22.68,29.928,NA,NA,NA,NA,NA,NA
NC.Brunswick_7497.37756,-78.29408259,34.09111761,12.05,19.65,24.03,58.23,21.78,41.3316,NA,NA,NA,NA,NA,NA
NC.Brunswick_7498.37755,-78.2929106,34.09043938,11.95,19.63,17.4,57.93,22.68,29.928,NA,NA,NA,NA,NA,NA
NC.Brunswick_7499.37752,-78.29141141,34.08812744,17.25,20.9,23.68,56.78,22.65,40.7296,NA,NA,NA,NA,NA,NA
NC.Brunswick_7499.37753,-78.29137947,34.08829035,17.25,20.9,23.68,56.78,22.65,40.7296,NA,NA,NA,NA,NA,NA
NC.Brunswick_7500.37733,-78.29045833,34.0710445,14.85,18.8,8.7,59.75,21.6,14.964,NA,NA,NA,NA,NA,NA
NC.Brunswick_7500.37747,-78.29087,34.08342783,16.78,20.68,16.9,58.88,20.1,29.068,NA,NA,NA,NA,NA,NA
NC.Brunswick_7501.37741,-78.28983824,34.07811192,15.43,20.68,15.15,58,21.48,26.058,NA,NA,NA,NA,NA,NA
NC.Brunswick_7501.37754,-78.28886333,34.08977783,15.8,20.2,36.93,59.23,20.78,63.5196,NA,NA,NA,NA,NA,NA
NC.Brunswick_7501.37769,-78.28940317,34.10272315,32.45,22.9,47.75,51.08,26.03,82.13,NA,NA,NA,NA,NA,NA
NC.Brunswick_7501.37875,-78.28554961,34.19860917,10.65,16.88,15.68,62.33,20.33,26.9696,NA,NA,NA,NA,NA,NA
NC.Brunswick_7502.37718,-78.28949037,34.05692955,10.9,21.5,15.1,55.93,22.45,25.972,NA,NA,NA,NA,NA,NA
NC.Brunswick_7503.37734,-78.28754397,34.07185545,15.33,18.8,8.9,60.03,20.93,15.308,NA,NA,NA,NA,NA,NA
NC.Brunswick_7505.37699,-78.28686108,34.03995177,11.48,19.4,11.3,59.58,20.95,19.436,NA,NA,NA,NA,NA,NA
NC.Brunswick_7513.37721,-78.27732532,34.05930475,11.4,17.35,12.65,63.95,18.7,21.758,NA,NA,NA,NA,NA,NA
NC.Brunswick_7516.37720,-78.27433014,34.05854213,12.08,18.78,14.95,62.4,18.48,25.714,NA,NA,NA,NA,NA,NA
NC.Brunswick_7537.37832,-78.24840388,34.15852689,18.03,21.45,53.23,54.53,23.93,91.5556,NA,NA,NA,NA,NA,NA
NC.Brunswick_7556.37795,-78.22804016,34.12521701,32.55,23.65,49.1,54.68,21.9,84.452,NA,NA,NA,NA,NA,NA
NC.Brunswick_7568.37658,-78.21958481,34.00101193,15.45,22.43,19.95,55.15,22.8,34.314,NA,NA,NA,NA,NA,NA
NC.Brunswick_7585.37662,-78.20080232,34.00417374,19.35,19.75,13.53,57.1,23.48,23.2716,NA,NA,NA,NA,NA,NA
NC.Caldwell_4289.39791,-81.78844742,35.95390283,10.53,21.58,14.13,48.7,29.73,24.3036,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
NC.Carteret_3227.38370,-76.93471594,34.65977546,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
NC.Carteret_3327.38411,-76.82631684,34.69867243,27.2,16.1,26.38,62.5,21.25,45.3736,NA,NA,NA,NA,NA,NA
NC.Carteret_3327.38412,-76.82661247,34.69884271,27.2,16.1,26.38,62.5,21.25,45.3736,NA,NA,NA,NA,NA,NA
NC.Carteret_3328.38411,-76.82545519,34.69859549,22.58,14.33,67.8,62.05,23.08,116.616,NA,NA,NA,NA,NA,NA
NC.Carteret_3468.38532,-76.67443818,34.80983994,22.68,18.9,26.8,47.65,33.8,46.096,NA,NA,NA,NA,NA,NA
NC.Chatham_6650.39432,-79.17760824,35.61847889,12,25.35,5.2,36.8,37.55,8.944,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Chatham_6651.39431,-79.17706643,35.61832664,11.48,26.73,6.23,36.88,36.73,10.7156,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Chatham_6651.39432,-79.17687231,35.61869657,11.48,26.73,6.23,36.88,36.73,10.7156,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Chatham_6652.39433,-79.17533054,35.61960064,11.8,27.8,5.33,35.33,37.23,9.1676,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Chatham_6653.39433,-79.17506718,35.61968434,11.8,27.8,5.33,35.33,37.23,9.1676,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Craven_3021.38903,-77.17182719,35.13605292,13.88,30.05,16.43,38.98,30.98,28.2596,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Craven_3220.38725,-76.94964834,34.97941192,14.1,25.85,24.65,51.85,22.33,42.398,NA,NA,NA,NA,NA,NA
NC.Craven_3221.38723,-76.94854645,34.97797681,16.68,23.65,25.55,50.5,26.33,43.946,NA,NA,NA,NA,NA,NA
NC.Craven_3221.38726,-76.9487161,34.98000205,14.1,25.85,24.65,51.85,22.33,42.398,NA,NA,NA,NA,NA,NA
NC.Craven_3222.38727,-76.94754347,34.98169796,19.13,24.75,26.95,47.18,27.85,46.354,NA,NA,NA,NA,NA,NA
NC.Craven_3223.38728,-76.94708557,34.98203013,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
NC.Craven_3223.38729,-76.94703243,34.98277009,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
NC.Cumberland_7076.38601,-78.72844828,34.86207122,11.35,21,6.53,52.95,26.2,11.2316,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7081.38598,-78.72344144,34.85937686,11.7,21.73,12.85,53.28,24.65,22.102,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7082.38598,-78.72302377,34.85954186,11.7,21.73,12.85,53.28,24.65,22.102,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7084.38596,-78.71993571,34.85768368,12.65,22.3,10.68,52.08,25.98,18.3696,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7085.38596,-78.71965542,34.85780169,12.65,22.3,10.68,52.08,25.98,18.3696,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7085.38597,-78.71965625,34.85846587,12.65,22.3,10.68,52.08,25.98,18.3696,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7086.38596,-78.71846275,34.85777873,11.25,21.63,14.5,52.73,25.3,24.94,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7087.38596,-78.71709709,34.85717774,11.13,20.95,12.05,52.1,27.15,20.726,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7088.38596,-78.71638186,34.8570635,11.13,20.95,12.05,52.1,27.15,20.726,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7092.38610,-78.71127504,34.86946134,12.53,23.98,16.98,51.88,24.28,29.2056,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7113.38700,-78.68582331,34.95081021,8.55,23.88,10.05,53.88,22.25,17.286,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7159.38541,-78.63946165,34.80659799,13.35,22.75,14.7,53.88,23.6,25.284,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Cumberland_7182.38548,-78.61404818,34.81188111,10.6,20.63,9.3,58.35,20.7,15.996,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
NC.Durham_6812.39875,-78.98908549,36.01554159,11.85,28.63,7.18,39.05,32.05,12.3496,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6812.39876,-78.9891134,36.0156744,12.15,29.3,5.45,37.3,33.63,9.374,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6812.40044,-78.9856792,36.16715776,13.45,31.88,5.68,28.23,39.83,9.7696,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6813.39876,-78.98785804,36.01601508,12.28,27.03,6.08,37,35.63,10.4576,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6814.39876,-78.98749452,36.01613645,12.28,27.03,6.08,37,35.63,10.4576,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6814.39877,-78.98730283,36.01657152,12.28,27.03,6.08,37,35.63,10.4576,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6815.39876,-78.98633103,36.01639654,12,27.1,5.4,37.53,34.6,9.288,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6815.39877,-78.98622475,36.01647642,12,27.1,5.4,37.53,34.6,9.288,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6816.39876,-78.98435374,36.01632551,10.95,27.4,4.85,39.33,33.68,8.342,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
NC.Durham_6816.39877,-78.98465289,36.01668748,12,27.1,5.4,37.53,34.6,9.288,253.4999847,17.51226234,66.46611023,127.344696,33.86075592,8.316147804
